row	hyper	r2	mse	sse	n	df	DW:Lag1	dual_gap	time
68	(0.001, 0.30000000000000004)	0.8958462549120053	0.0019084425378006582	0.36260408218212503	190	65	1.9326678360816676	0.00019460258714837364	0.005
69	(0.001, 0.30000000000000004)	0.8162154464435957	0.001224143098876862	0.23258718878660378	190	51	2.142435949740011	0.00012180892345692307	0.004
70	(0.001, 0.30000000000000004)	0.9143864333444672	0.0022234009163486436	0.4224461741062423	190	89	2.036800282243156	0.00022903494268700086	0.009
71	(0.001, 0.30000000000000004)	0.9365559475327564	0.0023373480819808825	0.4440961355763677	190	78	2.082671893835161	0.0002958038256310469	0.007
72	(0.001, 0.30000000000000004)	0.8931675398849342	0.001944250974333972	0.3694076851234547	190	69	1.7667085512566836	0.00031943854473537314	0.007
73	(0.001, 0.30000000000000004)	0.9586898846993838	0.0015979179275986172	0.30360440624373725	190	77	1.798985263956184	0.0005748994869922974	0.006
74	(0.001, 0.30000000000000004)	0.8448874474860353	0.001693758196306174	0.3218140572981731	190	64	2.0295561714826436	0.0001845608204041893	0.006
75	(0.001, 0.30000000000000004)	0.935756566370446	0.0026394107934986644	0.5014880507647462	190	93	1.7054763550097136	0.0007258347055657532	0.008
76	(0.001, 0.30000000000000004)	0.9333273993395789	0.0017565251353145758	0.3337397757097694	190	76	1.7146982289751262	0.0004013950639165098	0.006
77	(0.001, 0.30000000000000004)	0.7053283055055487	0.0010400453648691335	0.19760861932513535	190	49	1.9703695562314139	5.488344919285515e-05	0.006
78	(0.001, 0.30000000000000004)	0.8815197961825688	0.0013887038449452514	0.26385373053959776	190	58	1.8944167595997035	0.0001467788980893392	0.006
79	(0.001, 0.30000000000000004)	0.8279866299240803	0.0010661970616301169	0.2025774417097222	190	45	1.7950786791054183	6.0964167964555616e-05	0.004
80	(0.001, 0.30000000000000004)	0.7555831354503071	0.0014303844442184609	0.27177304440150757	190	68	1.9446192048590212	5.919802269982455e-05	0.011
81	(0.001, 0.30000000000000004)	0.6841383660750116	0.00071128845121872	0.1351448057315568	190	46	1.7833221112987159	1.2399620157255153e-05	0.004
82	(0.001, 0.30000000000000004)	0.8593767076420009	0.0019632745102381903	0.3730221569452562	190	84	1.647757789852327	0.00022697354532796865	0.006
83	(0.001, 0.30000000000000004)	0.7488356587448273	0.00094211597197287	0.1790020346748453	190	49	1.8738771366426445	2.096471427240343e-05	0.005
84	(0.001, 0.30000000000000004)	0.7820812090008826	0.0014852967264396683	0.282206378023537	190	69	1.8115461159718784	9.973214441705291e-05	0.01
85	(0.001, 0.30000000000000004)	0.7351642377249186	0.0008856264203181346	0.16826901986044557	190	45	2.25680927123953	2.9258669949960847e-05	0.004
86	(0.001, 0.30000000000000004)	0.8416448606035717	0.0008081127386672647	0.15354142034678028	190	51	1.7250841226440463	6.541480385391374e-05	0.007
87	(0.001, 0.30000000000000004)	0.8796338708680408	0.0009829679164448646	0.1867639041245243	190	47	1.853092915161563	0.00012744515180193594	0.008
88	(0.001, 0.30000000000000004)	0.9525863319178882	0.0017989001672310517	0.3417910317738998	190	76	1.927126610433513	0.0005893143987495408	0.014
89	(0.001, 0.30000000000000004)	0.908784059187566	0.0015397292744156734	0.29254856213897795	190	59	1.9551991417166725	0.00028740998417081665	0.006
90	(0.001, 0.30000000000000004)	0.8304528994439584	0.001996651168846227	0.37936372208078306	190	82	1.970859610862446	0.0002118904328711757	0.006
91	(0.001, 0.30000000000000004)	0.7183935693852381	0.0011874595980577711	0.22561732363097653	190	63	2.2233012629809	5.0648810054537696e-05	0.005
92	(0.001, 0.30000000000000004)	0.8246396224068079	0.0016960698641566825	0.3222532741897697	190	78	1.6932173855960206	0.00011595210325165972	0.007
93	(0.001, 0.30000000000000004)	0.8031651533707794	0.0016536036163236957	0.31418468710150216	190	70	1.827776163923973	0.00013556270540038273	0.007
94	(0.001, 0.30000000000000004)	0.7901515847799425	0.001708246981643197	0.3245669265122074	190	71	1.9275663745033103	0.00011049876565932815	0.006
95	(0.001, 0.30000000000000004)	0.7025233231209511	0.0014902667428474967	0.2831506811410244	190	75	1.80314921301585	8.856677543472857e-05	0.006
96	(0.001, 0.30000000000000004)	0.5830993147606627	0.0008323214025782002	0.15814106648985804	190	53	2.0669585860611983	3.207240924077426e-05	0.005
97	(0.001, 0.30000000000000004)	0.8333856703996245	0.0023119142895223076	0.43926371500923844	190	83	2.086766802837037	0.00020498393631601664	0.008
98	(0.001, 0.30000000000000004)	0.8496102419979481	0.0017209445890993401	0.3269794719288746	190	75	1.912578693830361	0.00018715339251595964	0.05
99	(0.001, 0.30000000000000004)	0.7767721603785189	0.0015703138687063645	0.29835963505420926	190	71	1.7470865345927393	0.00010967498424052646	0.093
