gene	t00_rep4	t05_rep4	t1_rep4	t2_rep4	t3_rep4	t4_rep4	t5_rep4	t6_rep4	t7_rep4	t8_rep4	t10_rep4	t12_rep4
ENSG00000157168.17	4.54148949636	4.61109983649	4.6131050233	4.15786515736	3.89952244613	3.90639500177	3.98268305394	3.90198020902	4.08699400882	4.22111023795	3.96193837294	4.04942202656
ENSG00000183779.6	2.23503572943	2.2597646679	2.42052277887	2.35712682887	2.39937720208	2.44208762557	2.26413106378	2.49589286521	2.35996818191	2.25638343376	2.33330395699	2.36389290501
ENSG00000147475.13	3.56806616363	3.60336429128	3.48552087235	3.46520771601	3.55499575445	3.54092921888	3.55890902028	3.48058097029	3.57834727561	3.6290589612	3.72470820693	3.63897318499
ENSG00000147471.10	4.27906221691	4.31015094249	4.21405921285	4.1586575753	4.1435587788	4.12348072392	4.12387480284	4.15625539302	4.27324270209	4.29719477266	4.40090266476	4.37908434785
ENSG00000156675.14	3.48344155259	3.50534930582	3.69650517573	4.22486559439	4.51678735649	4.59379834126	4.72950706576	4.64166110789	3.97192555152	3.81620080495	4.41361810359	4.28309132556
ENSG00000169499.13	4.00802819717	4.10699050141	3.74423413645	3.86602395617	4.06075557336	4.13422658353	4.40616700903	4.2924877303	4.17966473346	4.26285588913	4.63452026557	4.44867357826
ENSG00000168615.10	6.15486671042	6.22345957785	6.22126832344	6.16851694913	6.22610952379	6.24089030779	6.25500284145	6.21955632508	6.22152874278	6.25262370065	6.39218786246	6.37780368795
ENSG00000176907.4	5.94846111098	5.97551498797	5.54716027781	5.17850388309	5.11703165677	5.2088157954	5.32432859111	5.30214464802	5.68862816778	5.78121422338	5.68321680332	5.70763969417
ENSG00000104332.10	4.92073377858	4.96939800526	4.85112422298	4.82585481488	4.73937110948	4.74455257306	4.60348129325	4.69007769928	4.80115350737	4.78294497333	4.49207658704	4.4818551527
ENSG00000147536.10	4.45388701833	4.46080332221	4.50102442406	4.50706275864	4.48330691149	4.42321286219	4.28485565701	4.34888383005	4.29397660796	4.27086895784	3.88582862143	3.72656522745
ENSG00000029534.18	1.20737588709	1.21101148027	1.25561138436	0.920485867337	1.07801862224	0.878669608222	0.999051244553	0.889620970186	1.18864698609	1.0339489207	0.519847961573	0.886532535121
ENSG00000104365.12	2.37448108257	2.30484592177	2.30749978827	2.3833845643	2.2700773796	2.17522879289	2.20275356487	2.249214616	2.37173396837	2.38924635389	2.20562038703	2.29671305755
ENSG00000221869.4	2.99395810504	2.95593800525	3.5456482448	3.80856594249	3.79158250894	4.01549912981	3.93999819922	4.17096948074	3.58322279223	3.47080390589	4.04932673389	3.99661828978
ENSG00000104738.15	5.52235123015	5.54188764971	5.65423023296	5.63202682975	5.60438166996	5.56866957914	5.5094165028	5.4397513614	5.3820291752	5.36977531731	5.10822132491	4.84511861297
ENSG00000019549.7	2.04652641973	1.68378026034	2.95153688024	3.01380914986	3.06213525956	3.08331861191	3.30326091085	3.42335830943	3.15052838957	2.93350982064	3.57821985023	3.40474465136
ENSG00000254087.6	3.7496047765	3.79109039216	3.7192172307	3.66388951629	3.61462178532	3.67684568773	3.52087162815	3.51200742976	3.58343050184	3.68022467736	3.54102556434	3.53840209224
ENSG00000178538.8	3.21802231444	3.27840982821	3.06268851928	2.95895641141	3.01782489529	2.96698118865	2.9958558473	2.97499870325	3.07124521851	2.93777712894	3.03671127049	3.13969164479
ENSG00000198363.14	6.24376015158	6.27763840926	6.31365052137	6.17686158456	6.12427875069	6.08558043904	6.01501214898	5.94203309985	5.94378704529	6.02866186945	5.87294515072	5.81293331698
ENSG00000205268.9	3.00790659231	2.98084687984	3.11877907093	3.23911646334	3.30845678119	3.23635257889	3.0847284167	3.24549566132	2.91876111842	2.90065791523	2.90648098172	2.84982888222
ENSG00000185697.15	3.45324254757	3.45765340517	3.28830507186	3.09922137483	3.15123249796	3.04859793301	3.07017570169	2.86684193431	3.04754224491	3.00365977409	2.70756394517	2.66125583988
ENSG00000121022.12	3.51676807663	3.45665107575	3.51292495242	3.45817696338	3.43765164761	3.51969075801	3.47836925193	3.5067726244	3.53626638871	3.54029116497	3.60261989872	3.64725088026
ENSG00000178860.8	2.9423935585	2.90833457005	2.73169933646	2.56862808694	2.30754970359	2.39828191738	2.26470274998	2.80257298019	2.9937759646	2.84608873155	2.54179429086	2.74083846971
ENSG00000104343.18	3.65825686272	3.70396284949	3.48272992121	3.56105050668	3.80349635762	3.85627254161	3.82339082074	3.92125984331	3.69318694247	3.68766819936	3.90914898392	3.8008221435
ENSG00000076554.14	4.98117689904	5.02327012333	5.05358965859	5.00201087443	5.02246710078	5.01973933394	4.90536435326	4.94978214452	4.93964812899	4.95108584481	4.79938520228	4.85862335756
ENSG00000164684.12	2.69512584172	2.77198128297	2.7982417176	2.64458823255	2.76203819387	2.60623044921	2.5985685085	2.42674961262	2.52562099768	2.57568915169	2.28684178007	2.38280375271
ENSG00000133740.9	3.76389224511	3.8672017428	3.601688783	3.34268693133	3.38883289081	3.32724088752	3.21235943448	3.27173318218	3.55736737088	3.61761325764	3.59771493244	3.5950519745
ENSG00000176623.10	3.13456359928	3.17552095213	3.10315916072	3.01223186108	3.11148107244	3.10007411384	3.17015787094	3.07696689565	3.1501123582	3.10761866778	3.30104849707	3.24480157887
ENSG00000104312.7	4.92348490429	4.94128627919	4.8881725167	4.72587311942	4.60270323987	4.5015871468	4.38422880551	4.52369898158	4.67235897882	4.7490288418	4.56951946801	4.56299583933
ENSG00000164823.8	5.47808578705	5.53534264575	5.42284560484	5.02902659484	4.89464331341	4.92961529953	4.88220203931	4.96941290584	5.11063517753	5.22303590976	5.07936730432	5.14066302439
ENSG00000104325.5	3.62255163473	3.52961112586	3.63135870992	3.62068255202	3.59380338908	3.70211090662	3.51075270336	3.75830347214	3.69663246157	3.65278912161	3.83653202161	3.86438080945
ENSG00000180694.12	4.40952237622	4.49563785894	4.44400331639	4.46172364728	4.59021900548	4.6796523362	4.69593120187	4.6245302785	4.3644332634	4.39453964581	4.55221025043	4.48208904008
ENSG00000253250.2	3.70637276033	3.77149636633	3.59339850028	3.61089949249	3.49883346481	3.52984970464	3.55441754936	3.79671543829	3.53423752578	3.71192233617	3.45708802838	3.43927091658
ENSG00000164951.14	2.93701835561	2.95985893819	2.75748880272	3.14937698869	3.22113745579	3.28691069402	3.3408405321	3.26912235356	3.08625384044	3.02111894859	3.27927285542	3.19774134061
ENSG00000079112.8	2.31859565389	2.41028134215	2.71185773017	2.6152012375	2.6180770142	2.75648439058	2.39227499008	2.51729557832	2.37830675196	2.21082690304	2.42797390231	2.67523431969
ENSG00000164949.6	2.60896831883	2.73933943709	2.20838552863	1.95248861575	1.69550088658	1.83622432953	2.026112668	1.99218253665	1.98525295081	2.31374984826	2.02893886232	2.08970637675
ENSG00000175305.15	2.93582792005	2.95908828783	3.35258708371	3.48041387839	3.53981642973	3.46666280348	3.21251070578	3.01469936408	2.82307293057	2.82391040073	2.34049807641	2.20805539154
ENSG00000164938.12	3.2662261456	3.26279265154	3.48064378585	3.6282421395	3.79920071821	3.68817288313	3.55959728597	3.56713937697	3.33918498971	3.25524815479	3.4336603743	3.46625878909
ENSG00000175895.3	2.92626712609	2.94558724875	3.25401207091	3.35367212629	3.43421313077	3.44071046058	3.14139683892	3.09253596222	3.1678257357	2.99720446739	3.16195604995	3.07172408719
ENSG00000132561.12	3.85064123834	3.84261343177	3.78925216777	3.80487579856	3.7403034966	3.67081141663	3.74120094316	3.61896814238	3.49912376053	3.66310638489	3.54439764011	3.35045618599
ENSG00000104361.8	2.40477179181	2.45204894921	2.42870443533	2.48253896723	2.36372716295	2.54205885282	2.35127813087	2.56071630789	2.60994908181	2.4693754944	2.66414748158	2.72357823309
ENSG00000164920.8	1.37207700355	1.37654345138	1.78108587335	1.57162652682	1.61797486063	1.8294427994	1.61173382142	1.58615920427	1.57540232219	1.47290933201	1.17871822408	1.55251860704
ENSG00000104450.11	3.81093227245	3.88883161279	3.82523347422	3.65450077692	3.68427887123	3.59895414198	3.573626109	3.4803903634	3.61330368359	3.60751115264	3.38277920717	3.58229555459
ENSG00000155090.13	5.40791675522	5.43185803043	4.48139423346	4.99246958018	5.02855873985	4.97228364821	5.10344001798	5.28631415477	5.26950493232	5.487223134	5.54532603839	5.3256645111
ENSG00000147650.10	3.60543298095	3.67856814723	3.6792346467	3.53676326247	3.45154287849	3.40375491375	3.22342042073	3.29734746184	3.45490231654	3.4116146794	3.03282124576	3.22985227555
ENSG00000104412.6	3.92333274263	3.90793143044	3.84720849201	3.83881891404	3.88042344097	3.80921707503	3.90990939721	3.92843252531	3.98122399781	3.97501688053	4.13951449461	4.12307603526
ENSG00000120526.9	4.77090924038	4.79714102627	4.70149243275	4.67492410899	4.69999992475	4.76867715267	4.63570074408	4.67289469345	4.69603092284	4.79038106993	4.77199242071	4.68807608272
ENSG00000147642.15	1.45557618916	1.55258162242	2.3217189088	2.8592442308	3.05333086666	3.21568675016	3.1193631757	3.13236214435	2.70014302365	2.38331197028	3.12285817463	3.23576574492
ENSG00000182197.9	3.57560821412	3.6381026146	3.63873244018	3.61528660593	3.50990562503	3.41580840876	3.26591740168	3.22893157664	3.25443392554	3.37242355816	3.40540199927	3.41830963929
ENSG00000136982.5	4.58046382906	4.66311629222	4.69689894507	4.61477391317	4.62454222279	4.60941833546	4.35980918708	4.39907643902	4.46936061815	4.56525182305	4.19418285915	4.09335825581
ENSG00000178764.7	1.67678986299	1.76778746248	1.54608905771	1.67758396636	1.41221015034	1.36846467097	1.41331155161	1.47475403708	1.69689623856	1.56678125862	1.64475997385	1.66740683459
ENSG00000147689.15	0.557027976624	0.369406302239	0.639734302892	0.723701935943	0.826213113792	1.06165654435	1.0047567917	1.27113606954	1.16202065072	1.1035592878	1.3896354963	1.33005428492
ENSG00000156802.11	5.02613454341	5.03601545417	5.09040728034	5.09196514198	5.1587601819	5.18153716888	5.27367634996	5.25014383558	4.92162918889	4.92986597848	4.98992659057	4.80297134234
ENSG00000156804.6	2.75091979274	2.84591009821	2.93730838565	3.05346078019	3.05290335431	2.79941227021	2.57759887594	2.79037957216	2.59386785483	2.51357130948	2.53195018729	2.55407597279
ENSG00000104537.15	1.58104569581	1.57212074111	1.885579737	1.87868008913	1.81138150039	2.05788754689	1.6538599817	1.77611535068	1.47777389109	1.3476468332	1.67036747093	1.43058007556
ENSG00000173334.3	4.11389908863	4.17134314155	3.98319686193	3.76016361388	3.8674695678	4.03041575191	4.01866151586	4.21482622531	4.30763415609	4.33324821023	4.34039197794	4.41848870478
ENSG00000168672.3	2.18104541678	2.22413501266	1.93775887458	1.49042818606	1.30343214885	1.4214351186	1.17469713428	1.29530727945	1.35223034903	1.64201198115	1.29499757341	1.36907448258
ENSG00000129295.7	1.63243886706	1.64703808955	1.49338584822	1.34055023905	1.42708398689	1.24834319299	1.33651713568	1.33019229353	1.78522770342	1.62800194611	1.55564753628	1.63023289206
ENSG00000129292.19	3.16481712166	3.17246577741	3.10483538798	3.04277986659	3.11437998968	3.10604708197	3.21822912227	3.22122132421	3.14800022742	3.23416368326	3.50899170038	3.42741676714
ENSG00000104415.12	0.650321575272	0.688473379518	0.537920098879	0.812836846895	1.11051375705	1.09072242678	1.2182481385	1.36874518744	1.07074655846	0.896461666858	1.54680768127	1.48720463621
ENSG00000104419.13	2.8669842793	2.84025002882	3.05569745969	3.5429622841	3.71939745078	3.86216444812	4.0547751702	4.03143229943	3.80790017716	3.56489093093	3.97329872346	3.84430633983
ENSG00000008513.13	1.98583949525	2.04618238553	2.2704596706	3.14435829602	3.41485345128	3.52808631075	3.71736738406	3.60913060248	2.83228199317	2.71413223643	3.51272832281	3.21791054062
ENSG00000167632.13	2.77518449888	2.76737255252	2.80003781015	2.65354127531	2.695702093	2.73859511805	2.69377104174	2.82759542487	2.84238519182	2.78790096682	2.82929388961	2.89829667676
ENSG00000105339.9	1.89427165853	1.81085197063	1.93499656161	2.14235445702	2.20610236726	2.10102289925	2.21809648998	2.24833568964	2.18667577304	2.19144825486	2.14482946409	2.25256875279
ENSG00000022567.8	3.14303851436	3.14585624498	3.12113234949	3.5684947998	3.95961393201	4.11441955398	4.28599639826	4.40659942618	4.14728161762	4.08334854392	4.34280232956	4.23390537029
ENSG00000234616.7	2.28393137772	2.25257630595	2.48757862597	2.58196283572	2.78349267482	2.65932025163	2.70165502157	2.72000949218	2.5639881573	2.42613084937	2.41969430892	2.48359335403
ENSG00000250571.5	1.26090279839	1.32805385424	1.18881629999	1.47750505551	1.43473813103	1.15819163046	1.51412152634	1.36172283074	1.50046035549	1.44121855691	1.00031684066	1.30881942242
ENSG00000147813.14	1.83697782504	1.74724062763	1.87873637576	1.99461487787	2.00092549402	1.84055777861	1.74843313396	1.84178221222	2.08770146968	1.92821412874	1.82827173954	1.79403095181
ENSG00000185189.14	2.83732656881	2.68641523443	2.5749664602	2.99833110275	3.05978777256	2.9765713364	2.94629847421	3.11128884424	3.32099810741	3.12226853343	2.86982931453	2.99798760566
ENSG00000178719.15	4.76210717939	4.7625758901	4.74711161497	4.85680590568	4.768654434	4.79680372913	4.76329045415	4.78671296477	4.83031678552	4.79676018305	4.92311843212	4.93466453962
ENSG00000179832.16	1.61828866117	1.53998215597	1.47496453468	1.52760178977	1.6916592527	1.65766362948	1.81947730502	1.78795785087	1.84425698126	1.62066451261	1.96366213819	1.87672187585
ENSG00000160949.15	2.12859194076	2.09787746783	1.97157664103	2.0241001647	2.03469626989	1.84480816751	1.9145936764	1.86350218605	1.83539522094	2.01423663317	1.50399753393	1.33388946846
ENSG00000160957.11	3.20984502983	3.17673318876	3.1286514095	3.23117344409	3.1515513949	3.10296254816	3.03081544899	3.13085893633	3.24833365952	3.06011567366	2.67367278733	2.74066458265
ENSG00000198169.7	2.5151649108	2.37227938482	2.28955587932	2.41033648371	2.41573475133	2.32798944855	2.43106282843	2.48346145353	2.62843216836	2.50750437515	2.40951980761	2.53745265901
ENSG00000170619.9	3.15048145401	3.13773091713	3.06777960628	2.95168359747	2.89391946932	3.17178488125	2.94893511969	3.03103948086	3.18680970377	3.09535799947	3.07871202028	3.19850938282
ENSG00000107104.17	2.93742317419	2.93160586723	2.78864024032	2.68277502922	2.59566365789	2.63715229643	2.50502035792	2.73640811264	2.94981806604	2.87580868829	2.66222342937	2.89251935566
ENSG00000147852.14	4.32040514095	4.3270378182	4.20942451375	4.18120166492	4.12027814958	4.10523552743	4.01261682812	3.96937379821	4.10947240039	4.14547770761	4.15618738927	4.12125889451
ENSG00000107249.20	3.38366502092	3.40399914232	3.31627121519	3.34410266495	3.99385777449	4.02922007944	3.92891198126	3.84923627966	3.40710269487	3.41149118761	3.63540058946	3.5221552719
ENSG00000205808.5	3.35008128515	3.31658247235	3.35800648678	3.2745803568	3.20863838949	3.17195838675	3.19845697851	3.33262579705	3.28286770996	3.35053604444	3.50289582193	3.51410554131
ENSG00000106993.10	3.04324280197	2.96221255322	3.14340373895	3.11162592318	3.02162770121	3.13944825557	3.04056067167	3.113253303	3.00528064906	3.02421001438	3.14614055768	3.10013240048
ENSG00000120158.10	2.99703608246	2.98504630029	2.98778016945	3.09070478371	3.13897203181	3.22320977322	3.18386411175	3.28874061877	3.13785954724	3.03846493467	3.46910238225	3.32497439577
ENSG00000096968.11	2.70241765622	2.70419982288	2.66516267272	2.54273307534	2.67789707707	2.81304578998	2.99702946467	3.01820471761	2.75036780923	2.71301044163	3.0570446907	3.04214877922
ENSG00000120211.4	3.45230455404	3.54740960328	3.65002024014	3.49846358459	3.49992033298	3.60952108218	3.39785524716	3.31857583885	3.33580932859	3.31934409553	3.28859043139	3.19309007195
ENSG00000153714.5	3.57449472263	3.72780782622	4.44698514885	4.27388716668	4.0431907167	4.06387137406	4.01890546264	4.14436825506	3.95676984634	3.79980183222	4.18779048896	4.27729821086
ENSG00000147874.9	4.57045289178	4.53986127432	4.52997029917	4.56325882909	4.56010242405	4.5721941263	4.50599966722	4.55939483738	4.49605513429	4.51040113481	4.41210147853	4.34781748225
ENSG00000147872.8	2.70798890242	2.62171382707	2.69143902511	2.83262626099	2.95107999958	3.04061231806	3.11437163803	3.11272703805	2.95001156854	2.83860333954	3.24733879561	3.20938908939
ENSG00000176399.3	1.20629669697	1.49052084651	1.10500959225	0.900910620323	1.174110756	1.31092132791	1.15690150389	1.19882497879	1.48090771322	1.30740321007	1.11482974202	1.2762461572
ENSG00000120162.9	3.43509143426	3.56406461588	3.3288469087	3.63445712859	3.8207393059	3.96549197361	4.24568418653	4.11517475715	3.75000507712	3.68908096457	3.99460375984	3.73090698051
ENSG00000147894.13	2.5949815399	2.63225874409	2.60387048198	2.7011290889	2.61214272979	2.67699808675	2.55736873282	2.53756518838	2.72215432509	2.70672973238	2.70216639094	2.71042871081
ENSG00000107201.8	2.722121004	2.83524914466	2.84267707613	2.50713250185	2.33945580379	2.41106589109	2.23749157339	2.35877867639	2.64933754389	2.61743593095	2.47574754058	2.71029579354
ENSG00000086061.14	7.36241150477	7.3826358365	7.17425024762	7.09279619191	7.11773439644	7.10548907762	7.03200108116	6.99280944204	7.25598084456	7.26574913719	7.17674254577	7.17560778849
ENSG00000086062.11	6.41838563097	6.4749010552	6.48685463184	6.51446203921	6.53904615151	6.60761615595	6.66842654452	6.69023679624	6.66524682459	6.75567279166	6.95648415413	6.83541939724
ENSG00000165272.13	1.2801446955	1.16773756279	1.52209510306	1.74296649516	1.82469449442	2.36871694472	1.98774110577	2.33772960705	1.98102925683	1.50470150577	2.49345877974	2.41767428893
ENSG00000230453.8	2.65635853188	2.54288501184	2.53554048512	2.51648700539	2.59697643717	2.45124583248	2.32735657079	2.37215987338	2.40004154197	2.67579311434	2.34858223134	2.2569473263
ENSG00000137073.19	2.7005634342	2.69525147559	2.76733706736	2.84437017634	2.86453341117	2.91110737021	3.02899886258	2.93225793998	2.75112321166	2.77688609434	2.92171504294	2.72864746537
ENSG00000198876.11	4.61441480252	4.71436642176	4.73554719986	4.65171037041	4.72423118043	4.75154420338	4.84806951163	4.73468102392	4.6116342766	4.64956037015	4.90549330694	4.78993436523
ENSG00000165006.12	3.86779428947	3.97874042565	3.9929359729	3.8575405889	3.98620397297	4.02420616352	4.09347316851	4.16775146056	4.15982418272	4.12117365715	4.23951650551	4.30594519567
ENSG00000186638.14	2.34112974311	2.31576820339	2.41489012495	2.27436153378	2.25819777288	2.16134682702	2.11989410043	2.0465877823	2.27884992035	2.16928848208	2.02522051636	1.93889494488
ENSG00000137070.16	1.47662652468	1.3379157611	1.1162788343	1.34814200182	1.4089717672	1.26927178655	1.37726627448	1.63691865182	1.60937587597	1.38782170507	1.38987577222	1.64430095436
ENSG00000137094.13	0.852446869882	0.986946969082	0.759771428306	1.01603532003	1.33407485443	1.4796070269	1.45914153188	1.41733864654	1.16570093151	1.09992303227	1.32847846014	1.17700019962
ENSG00000221829.8	3.91921339574	3.96742236998	3.78539214214	3.902072929	3.82099855191	3.76610753532	3.84075882485	3.68931440764	3.70945897351	3.69791332193	3.63728646987	3.29913354516
ENSG00000198722.11	3.44926590895	3.4092066247	3.39781006539	3.41308545596	3.40588919402	3.52190581533	3.58559036915	3.63040725217	3.72727920412	3.68743694813	3.82870388365	3.93347459169
ENSG00000137135.16	2.7175012079	2.6930563724	2.74251635865	3.00342649956	2.91307860798	2.90378668032	2.79572475098	2.7365788198	2.59805982431	2.57355469529	2.59258267501	2.31122031441
ENSG00000107159.11	2.43423259683	2.50794264961	2.67121975602	3.03088689801	3.06491876864	3.29498279356	3.39660984053	3.18647142662	2.41368035334	2.51031125009	3.37458653373	3.13173738571
ENSG00000070610.13	2.79321272734	2.67453273114	2.83494239549	3.00974081161	2.96076784797	3.01976048841	3.08502954095	3.21795107907	3.07241261249	2.97291053417	3.00138284128	3.02447254357
ENSG00000107185.9	3.42786279848	3.41823949013	3.30879417249	3.24448337367	3.3212687089	3.34286141831	3.47319111314	3.48033284438	3.52299538248	3.56303019836	3.76271674171	3.75301020795
ENSG00000165304.6	5.19082791079	5.20023510406	5.24646255886	5.16395215888	5.1728760399	5.17216848542	5.10801172215	5.09389207408	5.05611627206	5.1278708806	4.97910765754	4.81982728836
ENSG00000147905.16	3.41947410449	3.42756151541	3.21341538777	3.06356430591	3.11679840241	3.04514918605	2.98260688439	2.98580584387	3.34685455371	3.35781109198	3.44633812562	3.34121668004
ENSG00000137124.6	4.81340545601	4.83597771662	4.79390722485	4.73606304523	4.65941198628	4.67520389642	4.61380556713	4.55722784707	4.75191326187	4.7676351239	4.71274320293	4.71226319177
ENSG00000119138.4	1.77239459174	1.7600637554	2.52401874123	3.13037858859	3.3396432359	3.38139806113	3.23164636893	3.58590533529	3.20481785148	2.94421712666	3.77602264106	3.69329790757
ENSG00000135048.12	5.19094068006	5.25675096887	5.29887312585	5.25652382991	5.29619671605	5.31117275751	5.32080530106	5.35116948855	5.38297539771	5.36293390044	5.4180887435	5.36909246793
ENSG00000107372.11	5.59185992449	5.68072063814	5.88953913729	6.14388075562	6.1610823863	6.15807948084	6.05289101189	5.98166758295	5.59541518135	5.53819727757	6.01951572721	5.84430157563
ENSG00000135046.12	7.4681542485	7.49265270602	7.47313282819	7.42740779263	7.37556513288	7.37195665863	7.26913825174	7.2100359922	7.23661521374	7.30473190191	7.21546941728	7.08306432568
ENSG00000135045.6	3.6759293928	3.67263925854	3.69980886077	3.53533056916	3.74732959867	3.70412722443	3.90064174335	3.62249437982	3.59757130102	3.66960255279	3.62566269966	3.63051385822
ENSG00000106733.19	2.1665612771	2.23618829642	1.93472455804	1.96808011341	2.00424339622	2.07995093638	2.09335536281	2.13939408209	2.30747091091	2.2219880333	2.32870744932	2.45395532972
ENSG00000099139.12	1.60343649876	1.55951929557	1.66817915064	1.91902330671	2.0520559288	2.13740728509	2.1064290121	2.22851060967	1.70111403813	1.731837406	2.07280207783	1.89852766242
ENSG00000148019.11	3.82374265339	3.8090300168	3.7178319673	3.73221768659	3.80102822656	3.75796667744	3.8370278808	3.68564268854	3.68576334207	3.74030743223	3.68748627008	3.44355911544
ENSG00000135069.12	6.69381880481	6.70736715232	6.69203576208	6.66405135303	6.73424313419	6.6905330257	6.66655993708	6.60466635874	6.57280146934	6.68699872132	6.53387101391	6.46417571075
ENSG00000106829.17	3.22756260737	3.21569076398	3.23531931952	2.98424880106	2.96586714533	2.85202212177	2.76355239173	2.96660476734	2.92457383592	2.93414925427	2.70664561565	2.8532890599
ENSG00000165105.9	2.97170627195	3.04510178734	3.22236477943	3.01053174018	2.90817938295	2.96231411718	2.8344118538	2.7093419479	2.69684411535	2.54864293302	2.38031280926	2.51842409193
ENSG00000172159.14	2.67930367643	2.8348895395	2.67259701744	2.79611786934	3.356107065	3.42962368102	3.56773866986	3.44844227261	3.30065191505	3.19089709602	3.52700173988	3.69230586594
ENSG00000178966.14	4.19154498965	4.25820932887	4.21474487962	4.25759369986	4.35154339169	4.26715816305	4.26247810101	4.09753679272	4.03812494186	4.13263213511	4.10536466503	3.95555726751
ENSG00000135047.13	6.27299819083	6.33965301127	6.34168942698	6.09047445694	6.11105833658	6.05871099614	5.9557742245	5.858303295	6.04801512176	5.93466174316	5.86830643747	5.7562138238
ENSG00000123975.4	6.93016012042	6.90080463461	6.81936624144	6.79168700505	6.70754087798	6.72595523163	6.60301481627	6.61193423283	6.78199820521	6.77095014423	6.73325933501	6.70902756626
ENSG00000187764.10	1.54957581968	1.56706293004	1.50057611103	1.47038425716	1.54135085328	1.4637526599	1.42629678019	1.30121865682	1.47217092653	1.3791847492	1.22970506099	1.24934608512
ENSG00000148090.10	2.55717495942	2.68107266894	2.61207669132	2.43130112312	2.39534667787	2.29527180911	2.32249934201	2.4959201678	2.55298721039	2.59952813813	2.6786446069	2.49928864903
ENSG00000165030.3	4.18032699491	4.18491905695	3.97071112584	4.06865276436	3.983489437	4.13195102939	3.98171755255	4.41101596724	4.31305095288	4.27688431823	4.38644115425	4.38301972064
ENSG00000185963.12	4.39460741218	4.48155885058	4.33713061096	4.32695631827	4.45486618329	4.362958722	4.46494519137	4.39467122977	4.30861874126	4.38788825959	4.37031125963	4.29611827337
ENSG00000131668.12	2.02312373136	2.22428438713	1.70847029659	1.89880164194	1.95482928419	1.78045518494	1.85435553671	2.01741418373	2.05281700947	2.2249626056	1.67935018527	1.62111242425
ENSG00000148120.13	4.03836947021	3.98012271377	4.11280605498	3.93538976694	3.86388377956	3.85573148906	3.67088035187	3.77008781966	3.99889060311	3.99410646735	3.6761802173	3.76305151324
ENSG00000158169.10	3.1698849146	3.22596264521	3.14662623121	3.17735781365	3.12329841192	3.13223237485	3.1456344095	3.15642472264	3.05811826575	3.05542037369	2.98785467231	2.83223336693
ENSG00000165244.6	3.97803631462	4.05171745441	4.07660688386	4.15475412474	4.15393774648	4.05505815237	3.98302299851	3.78451556767	3.58060492381	3.71081410666	3.16404856333	3.03667914008
ENSG00000178919.8	2.42229105237	2.47792322818	2.35336775877	2.2019575435	2.14096558999	2.28016935627	2.23241836281	2.14452626133	2.31389104561	2.41226303723	2.17674714261	2.36673067108
ENSG00000106785.13	2.65805430923	2.64510297256	2.4838426597	2.58354860104	2.84746823136	2.86786633863	2.99389042056	2.91897858141	2.76318855572	2.82185711329	3.15905943818	2.92133965229
ENSG00000106789.11	0.811006781526	0.889298685327	0.812839208308	1.54740564811	2.01111918686	2.23387182033	2.09338368255	2.08607970922	1.777113857	1.35151595443	1.73724064339	1.40288886615
ENSG00000165138.15	3.01712710927	3.06176184972	2.92381515007	2.88607504518	2.93916761658	2.9393861854	2.99631872194	2.90927126977	2.96427869312	2.94052773455	2.95166230154	2.85155995785
ENSG00000106799.11	5.35728379046	5.37801297784	5.62085044142	5.95002869724	6.1636208251	6.23064459825	6.33415417948	6.33254375415	6.17335838267	6.23657485964	6.06286844769	5.87095885718
ENSG00000119508.16	1.89892431787	1.67181546374	1.39538991063	0.890338965792	0.799405546728	0.889755926884	0.770195411552	0.992857633496	1.43286032493	1.55983512973	1.33537800206	1.31876906464
ENSG00000136891.12	4.04411033943	4.04951982965	4.08086890734	4.03370391462	4.01691756081	4.02409467115	3.88389392974	3.85426622916	3.98861880624	3.92774886631	3.8560771896	3.81918890548
ENSG00000066697.13	4.4773678119	4.47369972833	4.55789951818	4.49955361889	4.40931792778	4.31381147989	4.17899934612	4.30034462583	4.32605161523	4.31211460268	4.20585077567	4.30172430255
ENSG00000136870.9	2.81935029423	2.90176089406	3.06626208162	3.19123101686	3.19361963021	3.22319814848	3.02468741721	3.00976322936	2.89474561392	2.92767352589	2.83445120359	2.88670638593
ENSG00000136824.17	4.91206820505	4.9382852139	4.99031236044	4.89567727085	4.90160872274	4.91310409805	4.89911939405	4.71100712791	4.73230983027	4.8565026648	4.60693161538	4.44952324161
ENSG00000165028.10	1.90037559944	1.90021875694	1.66685294606	1.81745637848	1.74261539919	1.51929256124	1.62408580305	1.71999202569	1.8225929943	1.84830003972	1.87160917763	1.95852302073
ENSG00000165029.14	2.848011362	2.88066308449	2.88894959451	2.93078623527	3.10173940038	3.08977000483	3.16910588142	3.15099967123	2.87979039948	2.78848697064	3.31508674866	3.03051769556
ENSG00000136826.13	2.34723603477	2.21071362772	2.91377538093	3.26474203016	3.11167382245	3.04356306679	2.9269703925	2.94656969061	2.58386425471	2.38983129046	2.96743920981	2.95763971718
ENSG00000119326.13	5.44172507309	5.40556953959	5.42102907948	5.43059594142	5.48104215746	5.42004780083	5.29594823624	5.38622138795	5.41718994532	5.33838863309	5.3434358566	5.31369314531
ENSG00000106771.11	5.40775802229	5.50586587258	5.33955842684	5.38662298582	5.50304922532	5.56165140564	5.72424634078	5.73205804697	5.53474866354	5.53012055341	5.8758047389	5.81270647273
