gene	t00_rep2plusextra	t05_rep2	t1_rep2	t2_rep2	t3_rep2	t4_rep2	t5_rep2	t6_rep2	t7_rep2	t8_rep2	t10_rep2	t12_rep2
ENSG00000185267.8	1.16172469568	1.17035235939	1.16929044391	1.29954124086	0.919242356835	1.48644830903	1.17100305496	1.2563349416	1.5865081584	1.06818784413	0.914082787698	1.17653509841
ENSG00000152455.14	4.43420982446	4.48288581476	4.33350088008	4.22448935902	4.2366013191	4.29739132689	4.38178958436	4.21797512385	4.15506635105	3.90723983525	3.87982275055	3.88454273877
ENSG00000148468.15	4.03859800676	4.07858965918	4.02659598969	3.96773505569	4.00240235497	4.01220454982	4.06690765939	3.98279130243	3.95923754659	3.79068063088	3.80308865733	3.80633395972
ENSG00000148481.12	3.76063252079	3.80338941183	3.70532395938	3.56154179484	3.57053722889	3.74070759709	3.7216844407	3.70132748454	3.97257730083	3.61926381442	3.8230206793	4.07375403132
ENSG00000078114.17	3.28037225446	3.24716290652	3.27087584155	3.18314140834	3.35044479873	3.53205705854	3.70182113096	3.74878121382	3.86285449041	3.57763680633	3.91121102577	3.87750344529
ENSG00000204682.5	4.17957335585	4.01782870463	4.03083214291	3.74093457202	3.65460290277	3.60034725387	3.4591252395	3.50501688648	3.53014155636	3.6138644217	3.31211923132	3.55033157543
ENSG00000180592.15	1.75264675876	1.64766043387	1.45341480715	1.34541277517	1.29836420314	1.20622508626	1.16354211906	1.26334690611	1.26280466593	1.14042271629	1.1864711109	1.32806417267
ENSG00000136770.9	4.17361356152	4.22734439267	4.22477663444	4.26262103223	4.16600110517	4.05142835192	3.92795999944	4.0522466087	4.16396951745	4.19680665294	4.29512368407	4.23166386385
ENSG00000120549.14	1.60597485013	1.47950503624	1.77768818753	1.47838526625	1.36586808033	1.02719380793	0.871853785419	0.953019185702	1.0752029944	1.14532746383	1.14365418945	1.56935784396
ENSG00000099256.17	4.48118655373	4.50469790883	4.52473741962	4.38960106829	4.36930542642	4.44148282214	4.38947609212	4.28833628977	4.18487073602	4.05486732293	4.02722533975	4.02958978128
ENSG00000120539.13	4.78167346928	4.802699455	4.83670554408	4.74108482046	4.67128347995	4.71783402312	4.60775801384	4.55765843713	4.39460206772	4.27116407665	4.10932530075	4.0111902904
ENSG00000095739.10	4.57997261067	4.46244658713	4.34784905435	3.9499552682	3.95780197631	3.81172534367	3.70601184279	3.84612271084	3.7278181415	3.68443271949	3.38688247895	3.53436980811
ENSG00000197321.13	3.04940626196	3.12936292172	3.08407625811	3.16246644983	3.29081681984	3.24516746593	3.36619531087	3.30598914495	3.36325313624	3.43214596993	3.5487074572	3.43333844048
ENSG00000165757.8	2.93619615542	3.07555984008	3.24817491835	3.71934050282	3.92578709959	4.0797483702	4.38289690127	4.10576784462	4.10694838903	3.80884279069	3.89943720574	3.6196160166
ENSG00000107968.8	3.89856132603	3.75361228424	3.31484794142	3.00322336561	2.97736852325	3.02068813308	3.08082363623	3.21261233545	3.43443203864	3.35995579627	3.51772224446	3.59669511117
ENSG00000150093.17	7.01670995114	7.02240938288	7.08966574942	7.09622113788	7.04665147743	7.02114908707	7.09099041223	7.01796276567	6.98514338796	6.88255975614	6.9579485274	6.99757826282
ENSG00000099250.16	5.14892146507	5.11382692059	5.17076982619	5.0253411821	4.98333822215	4.88923829962	4.89329478163	4.92643971269	4.95245790354	5.13023173529	5.07221026172	5.19355286322
ENSG00000148498.14	4.63082392216	4.62433442513	4.70637907404	4.60671001832	4.57938019601	4.39423709313	4.17931514372	4.22995495028	4.00605596389	4.19151938299	3.90345789574	3.96039802898
ENSG00000095794.18	3.45656347884	3.46440064933	3.30101497051	3.13044800273	3.07507757021	3.12960176078	3.11489038841	2.93280782811	3.01922755136	2.90637067226	2.78976406944	2.97738781667
ENSG00000177283.5	2.97405558628	2.86350915234	2.75859778995	2.28795124821	2.23777980349	2.00283494999	2.01886883702	2.00838825854	1.93760688212	2.00244343923	1.90467433357	1.74454522531
ENSG00000196693.13	2.11662806441	2.15460980361	2.15195942517	2.09511285779	2.25820189084	2.20830496217	2.22470240944	2.22808872783	2.02266439142	2.13802014528	2.05243556359	2.18870655019
ENSG00000107551.19	0.802759351835	0.931782566619	0.603159940679	1.39137100882	1.60569203306	1.91564696826	1.97836126433	2.05076246413	1.97397132259	2.03817178195	2.1964244482	1.99857174515
ENSG00000165512.4	3.35742292814	3.46030015919	3.15045601429	3.08494086769	3.09048918146	3.06133028608	3.1147700036	3.0838579857	3.27438440667	3.18754627686	3.18267057554	3.31279733657
ENSG00000172661.16	2.75342669692	2.72724788883	2.64354590391	2.62832699022	2.75423399936	2.63230253802	2.72400789049	2.73998886139	2.75600097083	2.79507024735	2.87485204503	2.81332991518
ENSG00000204175.5	3.99233191227	3.88713581486	3.99290415121	4.20597888439	4.30823540478	4.21501522837	4.24610929183	4.21334255999	4.27125054816	4.26534274995	4.23237568485	4.25451668373
ENSG00000265763.3	2.28883086552	2.34700599387	2.47182212745	2.45202237701	2.34997514219	2.29307652396	2.09711594783	2.17413258288	2.23666767723	2.30557472554	2.24199441918	1.90902069114
ENSG00000265190.5	1.37695041949	1.60614441866	1.45999028994	1.77752343128	1.7647328927	1.69965251418	1.88238778843	1.71675630443	1.87993660875	1.83759704427	1.98295636484	1.93111849361
ENSG00000198964.12	4.53002513375	4.53822214087	4.63084004367	4.98877729998	5.04244607987	5.12239080693	5.0990208931	4.99352764518	4.95314478368	4.83716702674	4.88601815749	4.93256973899
ENSG00000122952.15	5.15494527956	5.11284458648	5.26889901596	5.16302633633	5.19352720147	5.1044489443	5.06523324221	5.0624454044	4.89180434324	4.84536475966	4.69978180848	4.63517811065
ENSG00000151151.5	2.7772144581	2.78341244281	3.01530340264	3.10968543544	3.16829652145	3.4557248636	3.64859309782	3.36242735054	3.32068186893	3.03463888309	3.16651675272	3.28957083878
ENSG00000108064.9	5.10968521356	5.1033407989	5.169000363	5.04664929926	5.05413801146	5.02040808777	5.04670095904	4.94193790726	4.88023536517	4.73784138524	4.69481796377	4.81220135601
ENSG00000170312.14	5.74527412574	5.7298895587	5.76331389368	5.60610432091	5.59084730594	5.64733047526	5.68101958437	5.56775359449	5.49073212041	5.09984177123	5.16247894538	5.23023060271
ENSG00000072422.15	2.89185172006	3.0895932456	3.04174427417	3.70332611656	3.74244173827	3.60752851036	3.62955420038	3.41563964057	3.28889062723	3.10475214832	3.15001800508	3.00061279433
ENSG00000150347.13	1.46811028924	1.50898908355	1.65352703664	1.46766635016	1.39041527165	1.56770991267	1.81836688109	1.70996056074	1.97220614499	1.87826102696	1.9360661628	1.92244263703
ENSG00000182010.9	1.56848282075	1.62172616745	1.6780718927	1.37649674067	1.30070894925	1.36023688722	1.22960911697	1.17397088584	1.16758643802	0.937900601359	0.794090736573	0.855237591328
ENSG00000096717.10	4.21380429999	4.20078544984	4.19509473194	3.88771723389	3.86696852399	3.99322503883	4.06779084374	3.96438505912	3.99396523954	3.70611616007	3.72467067232	3.83932047256
ENSG00000148634.14	3.75335690955	3.81708524919	3.7600679867	3.5742932903	3.53878697381	3.46183396407	3.39983606868	3.36737641494	3.50893888183	3.48040372204	3.46644769655	3.67094924725
ENSG00000138346.13	4.21066912412	4.21147745338	4.30777738329	4.05642629394	4.10454314197	4.17794510859	4.10264360959	3.9608670238	3.92938024791	3.6077274897	3.44605873791	3.53650946725
ENSG00000122912.13	2.6247403475	2.75939613725	2.98345791686	2.99050967907	3.14799409778	3.35791846928	3.5666864781	3.4222456396	3.35233099773	3.01612497233	3.28145844271	3.27540399984
ENSG00000122862.4	5.73977966056	5.99114719249	5.99768131983	6.44032660856	6.4900566749	6.59730560139	6.85765461251	6.7857042812	7.22964890866	7.13832994212	7.57240454556	7.46130670785
ENSG00000156510.12	3.70869947341	3.63663839997	3.75715301528	3.68589499466	3.71530978553	3.53053120979	3.28826173325	3.29440409139	3.28470032528	3.36416912299	3.23767018867	3.19312478494
ENSG00000172731.12	3.14358000729	3.09641483343	3.00004623621	3.20033534164	3.20474221674	3.12880824175	3.15725696057	3.0323194031	3.18332349726	3.0896918306	3.14313120927	3.2502731076
ENSG00000107731.11	0.313562586975	0.342436327821	0.229636278797	1.05063430132	1.70715044686	1.87389847189	1.96828164095	1.87687659197	2.19669259447	2.17409059573	2.3088825531	1.86029286479
ENSG00000122863.5	3.64596338258	3.62337466721	3.89848392094	4.1685195206	4.18777398637	4.10747107047	4.06218449045	3.95853933789	3.79209668938	3.8032681608	3.78760763315	3.74687899802
ENSG00000168209.4	5.63622162183	5.81227305559	5.99124448419	6.49835593112	6.54877355767	6.40595698281	6.39712379182	6.4288031027	6.37438066489	6.61199687115	6.7836909992	6.53045682733
ENSG00000122884.11	4.81202386022	4.86630090192	4.62570774716	4.53851706301	4.59267758119	4.58154072913	4.65131969998	4.5974173149	4.74225402797	4.74370356723	4.8207227375	5.01288034397
ENSG00000138286.13	2.03919122646	2.12811955075	1.91512886496	1.88124605732	1.97779874043	2.00770180319	2.00916850132	2.05525723353	2.14020052225	1.97467630926	2.15697747319	2.07871236488
ENSG00000213551.4	4.26827858711	4.19298588337	4.32773159202	4.34309344678	4.42927783753	4.31510097828	4.30259957451	4.35527969308	4.08318027765	4.15316047952	3.99227927375	3.86764408972
ENSG00000122861.14	4.88148443827	4.90692043061	4.86054395954	4.62668958045	4.63100389282	4.72479961636	5.00327058713	5.07039817331	5.10829493481	5.24872413365	5.40112762667	5.31906310072
ENSG00000156671.11	4.0685652482	4.14272087377	4.12232978807	4.16060312877	4.41404947291	4.55746352867	4.62398178606	4.42216070532	4.49149538868	4.22054633411	4.3234148743	4.37727724782
ENSG00000165644.9	2.54378739221	2.57258447054	2.5569761953	2.89435251231	2.90912442375	2.72581926372	2.90888405437	2.98848180728	2.86038928738	3.07259670289	3.36520129703	2.953113989
ENSG00000108179.12	4.80054065473	4.85586172516	4.8664168926	4.87924086665	4.87167293229	4.82418447632	4.91624550398	4.91941095243	4.811164895	4.79499672154	4.75349363508	4.64120586522
ENSG00000133678.12	2.87017399822	2.87237015653	2.81497202692	2.8291465054	2.85365767028	2.77665125399	2.85047925761	2.91296701141	2.92696591784	2.6832499755	2.81038946419	2.87224597653
ENSG00000148672.8	4.99118210922	4.9955735344	5.09243815762	5.03901369238	5.08327992368	5.06222234039	5.17168080001	5.14647321488	5.19410630864	5.24280897698	5.25297771894	5.388448633
ENSG00000198682.11	5.04942441836	4.9782610303	4.80093134674	4.74196094881	4.78921972964	4.77979041576	4.62799435731	4.539547476	4.5824946829	4.51275429802	4.43151597927	4.5165885694
ENSG00000138134.10	3.61083926372	3.53466198594	3.73449112563	3.23347121681	3.16094942516	2.98252900484	2.85659651121	2.93379847491	3.00093692435	2.96326145741	2.74160990861	2.985165602
ENSG00000185745.9	1.31065717739	1.44586102196	1.4889233139	1.64241920845	1.15621645211	1.60816863127	1.5746807471	1.53759861715	2.0603484277	2.11758416493	2.22390488773	2.33787123981
ENSG00000152779.13	0.356921968758	0.377178970333	0.259478039447	0.825015986182	1.49522389859	1.92245850109	2.31374974456	2.16314442131	2.75487420211	2.3041835064	2.9892225457	2.24938650195
ENSG00000180628.13	4.57624618243	4.64203992324	4.61977748898	4.64607023726	4.73830926292	4.97303654843	5.1203897454	4.93390024095	4.94046547645	4.62021866909	4.84390990818	4.90314880331
ENSG00000095564.12	3.58086671912	3.69147019648	3.77525482499	3.63604591502	3.61786657823	3.67912309522	3.76112757783	3.66029916012	3.67744837807	3.60480268193	3.56671634915	3.61491132537
ENSG00000138160.5	5.69114619319	5.69730406784	5.73666671743	5.63654046386	5.66325338358	5.68307918098	5.72746814993	5.66439022021	5.50966875761	5.26289494851	5.22319115237	5.22052436486
ENSG00000095596.10	1.99972689582	1.78388075918	1.48442697756	1.15511498241	1.31429504994	1.11538184946	1.13274502786	0.963796239848	1.05384467125	1.20323674298	1.32197663164	1.65502627174
ENSG00000138180.14	5.21683516565	5.16175291719	5.22093726726	5.0922274095	5.11563369232	5.11872639632	5.06234312126	5.00434543986	5.09318887849	4.94323009246	4.81169486735	4.85607144966
ENSG00000138207.11	2.15285089098	2.25650050641	2.55767718119	2.43954113752	2.49725702264	2.39154250924	2.12835185164	2.11767613332	2.29386755295	2.44672882459	2.20097475889	2.15275112041
ENSG00000176273.13	2.96286502263	2.77541580025	2.8805953386	2.71778576989	2.76898487748	2.82226018394	2.75103029848	2.77928652875	2.69768631996	2.47956565201	2.63377906782	2.73323412895
ENSG00000119969.13	4.20378922489	4.32562612021	4.46177488007	4.0997233668	4.0911740873	4.1166038934	4.15386981475	3.9009950021	3.81433379131	3.51903182235	3.2806461235	3.46104210077
ENSG00000107438.7	5.12846035762	5.22858209654	5.35344241783	5.67175808934	5.80397296503	5.8196852831	5.91983272171	5.9669565939	6.1654007068	6.18832306357	6.41284640864	6.29151450519
ENSG00000155629.13	1.69712775787	1.83859324207	1.82598663941	1.57099708253	1.51096521572	1.63771892043	1.52649699274	1.46827239005	1.43784220377	1.3959366894	1.51039418407	1.33987635001
ENSG00000165879.8	1.44178280861	1.50149949507	1.43961534481	2.30001162898	2.24416021572	2.01487709185	1.9982894243	2.06749399954	2.04403190909	2.29917839964	2.22645382733	2.16935767688
ENSG00000181274.6	2.58885245951	2.55203216573	3.11549337239	3.26688846665	3.28463578888	3.4475026297	3.28337480857	3.49333526432	3.42872559851	3.08970185615	3.24010368152	3.23358130538
ENSG00000165887.10	1.23560903027	1.64608852487	1.36783050639	2.19214602276	2.36998135513	2.22046893079	2.20071432859	2.30806922867	2.56982042479	2.44156951565	2.91311106085	2.60424188186
ENSG00000241935.7	1.34319569488	1.32047631022	1.37619538913	1.81870616051	2.06751835803	2.04750055594	2.3592668896	2.18354236512	2.44379928419	2.0280869634	2.64089417024	2.01330085281
ENSG00000155254.11	4.06054302731	4.13131859715	4.18297704607	4.33413409609	4.38776440672	4.41198491206	4.63800481458	4.72435696816	4.79463991346	4.70087559821	5.02156536408	5.05257894846
ENSG00000155256.16	2.53256689634	2.44587114373	2.45600297332	2.66430877249	2.75835825652	2.70374000946	2.69512698795	2.71890297466	2.59824297302	2.70431628988	2.75280520669	2.61183427912
ENSG00000120057.4	0.378985714436	0.260200182439	0.235456272698	0.912787694991	1.06659488476	1.53001884799	1.37520382514	1.50627287207	1.57225373947	1.81208676992	2.25342640712	2.11753020795
ENSG00000119943.9	1.25418932382	1.33777222317	1.3416731057	1.33204666199	1.39085093103	1.4422922239	1.38249555354	1.49284072169	1.64287802608	1.67831456418	1.84438985117	1.64813054139
ENSG00000107521.17	2.74471287594	2.91661880532	2.91387369582	2.94735485284	2.90801929079	2.84988721371	2.83551689568	2.80612856572	2.84522166165	2.94737924502	3.05940778997	2.93542242709
ENSG00000119946.10	4.15318938298	4.04515294379	4.22879367246	3.98936694654	4.0793524935	4.15594376571	3.9670935474	3.91388933515	3.85312395454	3.83767074067	3.65403408692	3.83750604323
ENSG00000120053.10	4.53360422242	4.53012826003	4.49873888302	4.63530716824	4.76390887816	4.73934245568	4.77118895789	4.78755218594	4.94365530739	5.07120985857	5.08182746769	5.0798186493
ENSG00000023839.9	6.1388613828	6.06902807149	6.28011156459	6.10538029768	6.07827601331	6.04846394538	5.95789373639	6.02905702343	5.93279777195	6.04111016774	5.99326288361	6.13331400241
ENSG00000196072.10	4.74312402303	4.79069188795	4.88944106294	4.74901332696	4.688991759	4.75334031682	4.75551959123	4.72848056154	4.60347053802	4.55520167259	4.56137994527	4.62829180807
ENSG00000075826.15	1.41544867009	1.49592166959	1.35480358524	1.50139659583	1.47881038001	1.49041742852	1.46565873755	1.50007876402	1.70583910595	1.79443283816	1.95421218656	1.7644146619
ENSG00000107819.12	3.15014238134	3.1726634978	3.10284433601	3.40174543	3.31736954756	3.33436680508	3.36779622271	3.44919715076	3.44686956596	3.45659547107	3.6053643162	3.45037432005
ENSG00000166169.15	1.73514102012	1.90620461057	1.86252882013	1.98239165454	2.04790160534	1.87256171421	1.92441560776	1.92276690322	1.94289178439	1.86531775781	2.18173100443	2.01404663712
ENSG00000107862.4	3.91278399437	3.96426750833	3.90451514006	3.90232883495	3.96148196825	4.03477663626	4.02572496943	4.01901452392	4.22496741797	4.24567326653	4.26116813076	4.2246184082
ENSG00000077150.16	3.28436040194	3.33349410502	3.43717029942	2.79302035006	2.97792677533	2.57534310326	2.4477663713	2.53053371016	2.80365419761	2.62843984274	2.65379879915	2.77150184626
ENSG00000156398.11	1.06832031348	1.13779167145	1.26725273107	1.2443822688	1.46000510889	1.18864860214	1.42137366848	1.31072645776	1.23085878214	1.25290244904	1.30095810421	1.11893565046
ENSG00000148842.16	1.95064005439	1.88777320649	1.87377778426	1.70861136661	1.6714401311	1.57054519146	1.29663768233	1.3851213613	1.51164105155	1.61234070742	1.46188011316	1.46974654009
ENSG00000148798.8	4.42291038135	4.37817648712	4.31568157785	4.03309474997	4.12261216227	4.22523603959	4.13826444182	4.17019877112	4.23764820888	3.84745849065	3.90540949944	4.20116271461
ENSG00000156374.13	3.46677394316	3.51011496915	3.4636664903	3.17983810094	3.15858924317	3.19671721042	3.23736540392	3.18025556811	3.16662629858	2.84989583381	2.73938344029	3.16666023231
ENSG00000107957.15	1.77505765804	1.68741154129	1.73466137429	1.37176476027	1.22379015368	1.03479661283	0.88862488285	0.92081314898	1.03976984304	0.829231395732	0.796463094783	0.796183787823
ENSG00000156384.13	3.79520988544	3.87667286769	3.81568290742	3.75917265647	3.53952930017	3.68457732838	3.782630258	3.63301149894	3.73750911452	3.35021419137	3.43814111372	3.63123953048
ENSG00000148841.14	3.11568474569	3.28339703605	3.63280287927	3.79679472656	3.77701270036	3.60185171566	3.32293187863	3.33595241072	3.44672993846	3.73512295221	3.41495638611	3.47970549619
ENSG00000119950.19	2.7127455765	2.77079094113	2.64352841086	2.49993936444	2.42820239095	2.53898278314	2.40220340344	2.49707903436	2.64012360906	2.51173971053	2.75377858774	2.80270131363
ENSG00000203867.7	1.26732368186	1.27865438176	1.27848558609	1.71046958407	2.1017920443	2.09407458868	2.34765679565	2.33050532223	2.48945532131	2.40287079239	2.5694799281	2.27498692918
ENSG00000150593.14	4.2352548562	4.22053030275	4.29520976911	4.27460280411	4.37750954974	4.2940809234	4.28768125884	4.2614261426	4.36132175789	4.30609825666	4.43282172385	4.46630128976
ENSG00000151532.12	2.73270479803	2.69371912265	2.68002185298	2.67805433512	2.681743581	2.65051995291	2.70836374228	2.77517554045	2.77841730898	2.72950684238	2.84393756872	2.95946615774
ENSG00000198924.6	3.97222865842	3.99213827038	4.03173083489	3.87849784356	3.81396225457	3.88542075599	3.8629340834	3.79661771705	3.80466835946	3.59053042119	3.43797598418	3.59080245097
ENSG00000165813.15	3.02221039526	3.00703840125	3.03726803462	2.89783146548	2.97967242342	3.06108727418	3.13102627581	3.11302971959	3.28225563821	3.10425604587	3.2657375339	3.29998666552
ENSG00000151553.13	3.90721345466	3.91857640906	4.05235936075	4.00775013325	3.97361371499	4.12061355426	4.14863654198	4.00062654993	4.03205563763	3.71320345913	3.86210759102	4.00472048104
ENSG00000151892.13	3.26645184643	3.38947649352	3.52250601325	3.12396047078	3.17792248442	3.43775457581	3.51776331857	3.34793495656	3.4833831863	3.1607892171	3.49013483909	3.54439382416
ENSG00000165868.11	3.25049576036	3.27357016888	3.24001993493	3.07726626812	3.10210037554	3.05792619762	2.93423276855	2.8676178642	2.87109279138	2.80013731848	2.62194947277	2.74153781916
ENSG00000165650.10	4.51266436549	4.47176014465	4.71440424622	4.6935494048	4.69330062127	4.6332936785	4.58607084533	4.46123778387	4.4013438226	4.32234231496	4.09144096255	4.20538762634
ENSG00000151929.8	4.7113772597	4.79651706643	5.18432790078	5.43902580074	5.48947545678	5.35810321819	5.25822679633	5.24664822504	5.21918508653	5.29808994025	5.30855008568	5.33614134351
ENSG00000197771.11	4.74077593394	4.72139142418	4.77894806176	4.81560411625	4.79313597533	4.78939509813	4.79058382562	4.70326624549	4.59811691847	4.56184771412	4.51195861133	4.45973043388
ENSG00000120008.14	3.61640621201	3.63940666002	3.68198435852	3.561661539	3.65897281355	3.64368448799	3.64544589962	3.66528545166	3.67098523126	3.55749166383	3.70518512586	3.82849209363
ENSG00000196177.11	2.97078978942	2.87863583582	2.92830135666	2.90353938797	2.85950358372	2.93680425669	2.95212354537	2.97586998043	3.02528161685	2.82283554898	2.92953580366	3.00680533515
ENSG00000089876.10	4.92640585226	4.86117559835	4.90422698851	4.63973846026	4.55377807175	4.525866643	4.43479589635	4.45487231636	4.53489957623	4.5204661967	4.47504772249	4.66441427698
ENSG00000148848.13	1.88176488684	1.93091001508	2.06429322061	1.85076606083	1.87725928663	1.67952932656	1.77462692088	1.47854191861	1.46310006056	1.23815328841	0.994183675511	1.14983459261
ENSG00000148773.11	4.55141808162	4.69216607793	4.69008994415	4.56804936301	4.70562253319	4.63504391419	4.58629381271	4.4873012872	4.51504657145	4.68582737083	4.34329561615	4.11353504298
ENSG00000142102.14	2.53162989874	2.60329896568	2.54365268476	2.63293904487	2.71187492611	2.66378454804	2.43964617916	2.64216746398	2.53922475905	2.71946828505	2.83820954766	2.50184808456
ENSG00000185201.15	2.81926532106	2.90691306129	2.71495041812	3.04496945381	2.81702288385	2.88473318013	2.62240501222	2.77114686142	2.87178311321	2.93174748637	2.92937491353	2.95015302191
ENSG00000142089.14	1.51699359186	0.866686465674	1.54399227221	1.58234961569	1.41787677513	1.4762575718	1.58384383857	1.43455103584	1.82460254595	1.72655463716	1.45426720725	1.64719441777
ENSG00000185522.7	1.40502959823	1.31071484136	1.44202317476	1.63146152234	1.74301432779	1.74469263145	1.41263911635	1.60978863127	1.17112170698	1.48252414193	1.91545448217	1.65217642345
ENSG00000177042.13	1.70029266371	1.71795022677	1.85588165091	1.77157747688	1.7891256001	1.87938585371	1.86191941271	1.93544724378	1.80698612546	1.74648997074	1.84538738646	1.88837314323
ENSG00000177225.15	2.88682637251	2.94329725824	2.98641063606	3.07614176922	3.24273597051	3.11319516393	3.04169867395	3.12387126311	2.98319860327	3.12566737404	3.14318347184	3.07745614405
ENSG00000177542.9	2.93109466209	2.9682739857	2.81009645542	2.8538679857	2.85284411684	2.88308979874	2.81566875666	2.73001029243	2.73861074745	2.89021800563	2.93469946299	2.76692106188
ENSG00000129757.11	0.503859570874	0.890474801612	0.814342293721	2.42153406814	2.84854236442	3.11618664781	3.34194477752	3.14773860207	3.44244938986	3.37061678349	3.83266032281	3.53103511845
ENSG00000110628.12	2.08671137614	2.12098221548	2.08658126286	2.37204435858	2.1513762969	2.18261833965	1.84369130688	2.17224305129	2.10676105929	2.28965049133	2.17943518029	2.15830067179
ENSG00000181649.5	3.31045996604	2.96217113703	3.29473480658	3.34221425905	3.12442925196	3.04566836708	2.71721640182	2.76949338146	3.01590787043	2.93622430927	2.69639434131	2.85409871224
ENSG00000167323.8	3.52366022313	3.48743508877	3.52849170101	3.53589592097	3.60623124464	3.64848451456	3.74115663225	3.74916762565	3.88206110538	3.92806338465	4.11997928931	4.04757963068
ENSG00000167325.13	5.57873161128	5.5545349916	5.65507221855	5.63199950073	5.62243073144	5.57043974906	5.64711094256	5.54615515905	5.39788625863	5.29079829785	5.13400494609	5.13178189279
ENSG00000121236.18	3.72699866506	3.72534968614	3.66789338553	3.27221516846	3.11185136993	2.96894961495	3.04547535374	2.96080212034	3.17939436394	3.22166535062	3.15428110079	3.42896995468
ENSG00000132256.17	3.26160591558	3.16898190084	3.18099860928	3.04417692114	3.02618486572	2.96004738439	2.80533308916	2.79858679912	3.23658131067	3.1002568564	3.02883531945	3.16506758757
ENSG00000132274.14	0.830470182892	0.866936508684	0.851479409195	1.21262698253	1.37481436669	1.33346181472	1.27715783478	1.07264272926	1.21787851106	1.19063276438	1.57922830681	1.18279166482
ENSG00000051009.9	2.82369749335	2.85570765591	2.79823994141	2.88077877993	3.04011183229	3.00487095553	2.92073909024	2.94998431503	3.11995858438	3.06612442984	3.22141099898	3.08800433695
ENSG00000166311.8	2.56102470536	2.68533923816	2.34683672178	2.67717560968	2.54393950348	2.60983668943	2.58292737538	2.65541740478	2.80054024124	3.04664377739	3.20947873491	3.26843062933
ENSG00000166340.13	3.94064522598	3.87713481909	3.99096245596	3.98818104225	3.8924745114	3.94394330197	3.94762792163	3.94894650224	4.00984831256	4.02872241541	4.02338247877	4.04119399971
ENSG00000166402.7	3.5318724	3.55727891458	3.67156021708	3.42862049028	3.50710296662	3.50472371484	3.41632294912	3.28794258825	3.29081928033	3.13395272268	2.90923481376	3.05896226509
ENSG00000166407.12	1.42924607019	1.12417206259	1.17587070613	1.24515264284	1.2103907908	1.01297593656	1.10170692128	1.32729260945	1.10355750474	1.20116847528	1.1789789575	0.70138056791
ENSG00000166483.9	3.55647832415	3.60229840597	3.8443143257	3.74849251901	3.73930131179	3.6281121807	3.61402961728	3.56039252694	3.3579571696	3.24139857147	3.04126483156	3.16372849067
ENSG00000133805.14	2.12262562022	2.08457105242	2.19719146778	2.01487950579	1.9301309647	1.93426425162	1.70407257117	1.60955633128	1.91703760398	1.81414402636	1.80992806831	1.98588183496
ENSG00000110321.14	6.92988990665	6.93087043417	6.8995500032	6.69027020426	6.66148792557	6.68532418017	6.68730258161	6.63607970421	6.5219441078	6.36248690416	6.32374689278	6.49978503186
ENSG00000236287.6	4.50473941445	4.4578527884	4.1576820313	3.75049311951	3.70311916385	3.85300051578	3.82876000699	3.87070486885	3.86826430557	3.66060941782	3.89235582988	3.94944619719
ENSG00000189431.7	2.804714816	2.38425201262	1.87519410331	1.09657533348	1.05281627447	1.21794829862	1.01827908977	1.17032131725	0.74933900624	0.964687687373	0.658003961066	0.980955899065
ENSG00000133794.16	2.69942869892	2.5921442918	2.64934793184	2.45614286759	2.52625099891	2.24785780634	2.00586394754	2.05258171715	2.30257839022	2.65470893935	2.54546122307	2.98301525457
ENSG00000133818.11	4.11544988341	4.09925565957	4.20953861939	4.02521048303	4.01233139787	4.14305537236	4.22337021433	4.08578970819	4.04104872464	3.75960098425	3.91142820653	4.1561261852
ENSG00000152270.7	2.19621405278	2.13769631517	2.07921877906	2.01259012799	1.93109724287	2.09600042942	2.16198583548	2.07579133783	2.10761116122	1.7984897851	1.75420659358	1.86753241313
ENSG00000166689.13	2.18777003221	2.30072520529	2.18915181878	2.77139079711	3.2112008922	3.44263544073	3.50680798966	3.39043527679	3.30483744149	3.38151615164	3.6048853373	3.25784671739
ENSG00000187486.5	0.462137172818	0.326631547442	0.74662313231	1.68962731862	2.11524613948	2.02619769018	1.86973237994	1.76423315309	1.81596412982	1.69968225198	1.49872719998	0.928980839255
ENSG00000134333.12	7.62581192691	7.60749978042	7.6716482244	7.67986989114	7.73079040722	7.71378624758	7.80069204532	7.83559257143	7.85978585975	7.84437651826	7.88881498756	8.00387920165
ENSG00000129173.11	2.91804402928	2.82894274986	3.1575421229	2.9323590602	2.94880583012	2.91817386883	2.78308650476	2.69854443158	2.45200056716	2.61950561985	2.14578647855	2.08384821369
ENSG00000166833.18	2.0176877929	2.18040374649	2.24853081773	2.57480226621	2.71400718266	2.97516934976	3.01930789074	2.88357117086	3.02422855348	2.90170655704	2.98983558321	2.77215688877
ENSG00000198168.7	2.92281062822	2.85249943514	2.8940252023	2.66647055519	2.62967016883	2.68385345221	2.77580797253	2.65706278157	2.61881122206	2.31449529841	2.4002434687	2.65080072178
ENSG00000109881.15	3.64520518463	3.67170804763	3.88612566681	3.65057713048	3.54545531565	3.53313006726	3.46646385088	3.40465077321	3.29045821626	3.07030973732	3.01953238608	3.12473676995
ENSG00000176697.17	2.95279087049	2.87972073729	2.6984289518	2.46381563743	2.6123073911	2.6101423993	2.64353647353	2.53634568865	2.65048145648	2.4541068384	2.48168120026	2.53444948363
